label,tweet,label_mapped
angry,susah bgt liat orang lain bahagia sih dasar para pelakor,Anger
angry,ini terjadi ketika saya membuka laptop saya pagi ini rep menyatakan itu adalah masalah yang diketahui tapi aku tidak tahu aku pemilik biz w o laptop unacceptable,Anger
angry,kesel banget udah nunggu barang datang lama banget tapi hasilnya mengecewakan,Anger
angry,saya memesan laptop dari situs kanada anda ini tidak menerima pembayaran dari kartu internasional india,Anger
angry,barang ga mulus banyak bekas tekukan seperti beli sampah aja,Anger
angry,seharusnya yg harus marah itu jkt yg milih klo ngerasa memang ada kemunduran ya lu olang wajar ngomel mungkin jkt marah juga bisa jadi karena ada rasa sayang eh gimana ditinggal disaat masih sayang nya gitukan,Anger
angry,membeli komputer dari bulan yang lalu tapi tidak bekerja dengan baik dukungan pelanggan sangat buruk jangan membeli apapun dari mereka produk terburuk perlu bantuan untuk mengajukan keluhan,Anger
angry,dell memiliki layanan pelanggan terburuk yang pernah ada saya diberitahu bahwa saya bisa menggunakan hadiah dell saya sampai pm tetapi mereka menghapus pilihan dengan pm,Anger
angry,kesel maksimal karena proyek yang aku handle selalu dibebani ekspektasi yang tidak masuk akal,Anger
angry,seperti yang telah dibahas dan menjelaskan semua hal itu selama hrs percakapan kita saya tidak bisa mengobrol lebih jauh jadi tolong daftarkan keluhan saya dan berikan teknisi untuk memperbaiki masalah ini,Anger
angry,bagaimana jika kau berhenti menjual teknologimu ke pasar yang mempersenjatai mereka melawan lgbtqia,Anger
angry,pantes murah bubble wrap nya tipis kirain tebel nyesel order dimari,Anger
angry,jadi dukungan pelanggan anda adalah abysmal saya telah menunggu lebih dari bulan untuk saya baru insperion dell dari saya perlu bagi saya untuk melakukan kelas tahun ini dan untuk bekerja bersama dengan fakta saya membutuhkannya untuk berfungsi karena memiliki semua aplikasi visi expensif rendah saya perlu untuk dokumen hukum,Anger
angry,anda adalah salah satu orang yang paling berkuasa yang kita kenal dapatkah anda membantu teman saya untuk menjawab fedex laptopnya tidak dapat dikirimkan,Anger
angry,sudah waktunya bagi perusahaan seperti untuk mengutuk apa yang terjadi di tx,Anger
angry,anda membuat saya sedih dukungan pelanggan anda dan kebijakan anda di bawah standar anda kehilangan penjualan dan pelanggan atas pena yang bodoh saya harap kontrak perusahaan anda cukup untuk membuat anda tetap bertahan karena saya tidak melihat divisi konsumen anda bertahan lama,Anger
angry,bangun dell bangun dan tolong ganti laptop rusak muly saya mohon saya membayar untuk itu bulan sebelumnya,Anger
angry,dell membuat pernyataan mereka tidak akan menyumbang kepada republik lagi setelah karena mensabutoging upaya demokrasi pada bulan november tahun ini mereka memberikan kepada republikan yang telah memilih untuk menggulingkan demokrasi,Anger
angry,elon musk hanya mengalahkan orang orang di seluruh dunia setelah beberapa hasil akan dihadapkan ke publik,Anger
angry,kesel banget karena plot utama buku ini terlalu klise dan mudah ditebak,Anger
angry,saya menggunakan laptop hanya hari dan dari hari kelima mulai mengalami masalah teman teman saya berbicara dengan tim pendukung atau supervisor anda mereka mengirim teknisi teknisi mengubah hard disk tapi masih masalah yang sama akan datang pak saya sangat marah india,Anger
angry,well karna kita tidur kelamaan jadi bangun kelamaan logika tak berkonklusi,Anger
angry,harus menyukai kedua laptop saya garansi berakhir bluetooth sengaja berhenti bekerja dan mereka bilang aku harus membayar mereka untuk menyalakannya kembali,Anger
angry,membuat pesanan saya tengah malam maret segera setelah daftar siaran langsung saya mendapatkan mendorong kembali dari maret ke juni sementara yang lain mendapatkan tanggal terbaru pada bulan april benar benar untuk monitor dan apa apa untuk menunjukkan apakah kanada bahkan mendapatkan monitor apapun,Anger
angry,keyboard tdk nyala sama sekali padahal baterai baru dicoba beberapa kali tdk bisa memang lebih murah dari toko lain barang tdk bisa sama saja bohong,Anger
angry,sebenernya udah mulai kecewa sama pakdhe username semenjak ada kriminalisasi kpk awal pemerintahan beliau ditambah kasus novel baswedan yg gak tuntas,Anger
angry,dude you re getting a,Anger
angry,penyedia layanan terburuk mereka menjual produk rusak kemudian membuat anda berjalan untuk perbaikan pengunduhan sistem dll sudah hari saya belum bisa melakukan pekerjaan apapun kecuali menindaklanjuti dan berteriak pada orang orang,Anger
angry,digunakan untuk menjadi tetapi tidak sekarang mereka berinvestasi lebih dalam antarmuka mereka menjadi lebih seperti os lain itu mengganggu saya ngl,Anger
angry,situs techdirect anda adalah sapi,Anger
angry,tidak dapat dipercaya tidak kehilangan kepercayaan anggota esklasi dell tidak tahu bagaimana memperlakukan pelanggan mengatur semua laptop saya pc dan pergi ke hp dan menyarankan semua teman teman saya untuk tidak pernah percaya pada dell terima kasih dell untuk menunjukkan tingkat yang murah,Anger
angry,saya membutuhkan monitor ke dan pasti tidak akan memilih untuk mendukung trump talibangelical terroris,Anger
angry,saya terus menerus mengeluh tetapi kalian tidak menjawab atau menyelesaikan masalah saya itu terjadi selama bulan,Anger
angry,looping in sehingga hon ble dept menyadari produk substandar dan malpractises yang diadopsi oleh sebuah organisasi terhormat seperti lenovo,Anger
angry,dear username username sy kirim dokumen penting dari jkt sby makanya sy pake yes kirim senin juni seharusnya sampe selasa juni skr sudah hari rabu kenapa belum sampe juga kan bikin esmosi sy udah byr lbh pake yes kenapa gak nyampe sehari no resi sy,Anger
angry,boycotting setiap perusahaan anti amerika,Anger
angry,apa yang kau bicarakan,Anger
angry,hanya screen dispatch diambil hari tapi masih belum dikirim guys pls berhati hati dari layanan sebelum membeli perangkat layar hanya tersedia di sanghai di seluruh dunia yang menghadapi isu penguncian worstservice,Anger
angry,marah banget karena dunia ini tidak pernah benarbenar berubah selalu penuh kebohongan,Anger
angry,kereta milik cm sarawak abang johari celaka punya vvip aku paling benci dengan golongan puk k ni,Anger
angry,sayangnya kebanyakan perusahaan hanya menggunakan bot untuk terlibat dan ingin pelanggan mereka melompat melalui lingkaran hanya untuk memperbaiki kesalahan mereka ini hanya gulma keluar orang orang yang tidak mau repot repot itu tidak akan meningkatkan layanan pelanggan,Anger
angry,di sini saya pergi lagi mengeluh tentang layanan kostum di swedia membuat saya merasa marah dan frustrasi dengan layanan kostumer berkualitas rendah tidak peduli apapun dengan kasus saya selama hari sekarang tidak ada update dan tidak ada tanda tanda perbaikan benar benar sulit untuk menangani hal ini,Anger
angry,telah berhenti membeli dari sektor penjualan vijay,Anger
angry,sekarang menghindari kasus kasus ini melalui mesin penghancur setiap janji adalah kebohongan akhirnya membawa mereka ke pengadilan karena mereka hanya terus menyeret keluar saya pada tahun kedua jadi saran saya adalah mencoba dukungan sekali dan menuntut menjadi keras tidak bekerja lagi,Anger
angry,pada bulan oktober saya memesan perbaikan untuk laptop untuk memperbaiki kesalahan kecil yang disebabkan oleh desain yang buruk pembuatan,Anger
angry,terhormat saya ingin anda untuk tunggal nabi merusak ulang tahun anak berusia tahun perintah yang ditempatkan pada januari tanpa komponen akhir tinggi langka dan anda sekarang mengatakan saya tidak akan menerimanya untuk maret tidak akan pernah lagi saya akan mempertimbangkan dell lebih dari bulan menunggu,Anger
angry,menegaskan pencurian sistem dan berhenti berbicara lebih lanjut lagi,Anger
angry,isinya cuma gr diskripsinya kg udah terlanjur beli bungkus tolong dong jangan suka nipu alus model gini kagak berkah tau parah nih sellernya ngasih duit haram ke keluarganya,Anger
angry,fuck saya membatalkan sisa pertemuan saya hari ini untuk yang satu ini,Anger
angry,yo yo wes sampean benar paling bener aku gak tanya lagi awas kalo jawab lagi,Anger
angry,saya ingin hasil tapi layanan kalian sangat rendah,Anger
angry,saya akan memberitahu semua orang saya bisa melalui setiap platform media sosial untuk tidak pernah membeli dari produk untuk alasan apapun saya telah menghabiskan ribuan dengan anda dan saya tidak bisa menyelesaikan masalah untuk pembelian saya membuat minggu yang lalu,Anger
angry,username sy sudah menghubungi halo bca dan tekan dan saya sdh melakukan itu sampai x sampai pulsa sy habis dan jawaban nya selalu maaf operator kami sedang sibuk gimana mau cek status sy,Anger
angry,tidak membeli produk dell layanan mereka sangat buruk bahkan setelah saya berbagi setiap detail yang mereka miliki tidak melakukan apa apa jangan membeli produk dellcares jika anda tidak ingin masalah setiap hari,Anger
angry,i ve terus meminta untuk menunggu mereka semua mengatakan kita sedang mengerjakannya tidak ada yang peduli hampir bulan tanpa laptop saya adalah waktu setelah layanan penjualan bukan sesuatu yang harus kita harapkan dari mereka telah mengatakan kepada saya dalam email dalam hari kerja mereka akan mengambil laptop saya,Anger
angry,apakah kamu juga harus berbuat hal yg sama pada orang lain meskipun org itu tak bersalah padamu hanya untuk mendapat perhatian dan balas dendam c mon hal tsb justru hanya akan tambah membuatmu semakin dibenci dan dijauhi cobalah belajar utk menahan emosi dan perkataan,Anger
angry,intinya cari temen mah jangan pilih gitu yang baik yang buruk semua dideketin biar tau oh ini gini oh ini gitu kalo tau baik buruk cuman dari katanya mah gausah sosialisasi aja sekalian di kamar ae diem garuk jembut doang,Anger
angry,setelah bulan laptop teknisi janji selusin email dan panggilan telepon saya sekarang memiliki laptop rusak overheating dan yang lain dalam gambar sekarang setelah menit panggilan telepon di prancis hanya layanan klien menempatkan saya ditahan dan menggantung,Anger
angry,props to for the al all aly recyly recycyclitable packaging on the mk all that s going into the dumps is the modis stack on the right could learn a thing or two,Anger
angry,ada yang punya masalah dengan kemasan bola lampu putih dalam kotak putih ambient hanya membuka kotak yang saya pesan dari dan mereka adalah tipe yang salah,Anger
angry,manusya sampah bisanya cuma kek gitu there r not human being url,Anger
angry,heran dengan rkhup ngawur keknya yg merancang ngawur juga deh sampe sampe tdk mempertimbangkan dan melibatkan pihak lain elo elo anggota perancang jgn sesuka hati membuat rkuhp utk mnguntungkan drimu sendiri heran masih betah aja makan gaji haram gitu,Anger
angry,tidak hanya curang tindakan oleh juga merupakan pelanggaran kriminal yang dapat dikenali u s amp dari ipc yaitu pelanggaran kepercayaan amp kecurangan lebih lanjut terhadap konspirasi kriminal anda juga dapat membuat md amp ceo yang dituduh dalam keluhan,Anger
angry,mengapa dell berselingkuh dengan saya seperti yang anda tahu tentang keluhan saya saya mahasiswa dan semua kelas saya tertunda tidak ada pekerjaan yang dilakukan karena semua pekerjaan saya dilakukan di laptop,Anger
angry,dan apa yang harus dilakukan jika dealer anda curang dengan menyediakan duplikat ssd yang dilengkapi secara lokal,Anger
angry,bukan tipikal orang yang mesti dimaintain dengan chatting terus terusan sih aku tuh memang males juga cuma ya when you got time please reply mine,Anger
angry,call mereka out hypocrites kami melihat apa yang anda benar benar berpikir ini mengerikan,Anger
angry,lu bego bgt deh asli,Anger
angry,mengapa baterai seri dell inspiron anda tidak ditutupi oleh garansi anda anda tahu ada masalah yang terus berlanjut tetapi anda tidak ingin menutupi perbaikan untuk itu mungkin karena itu akan bangkrut anda harus tetap memperbaiki hal yang sama berulang ulang,Anger
angry,no kaga bener banget menurut gua mah woii mencegah perzinahan ya lu tahan napsu bego jangan minta poligami sekate kate banget minta poligami cuma buat muasin nafsu sendiri jerk dan no menurut gua penyampaiannya salah distu seolah olah istri ni cuma alat pemenuh kepuasan,Anger
angry,hh benci banget sama akgae akun yg suka bahas member aja trus suka berantem sama akun lain udah aku bub berantem gitu lama lama bakal saling jelekin member lain trus berubah jadi akgae aku maless mutualan sm ornag kaya gituu,Anger
angry,kemarin saya menelepon customer care eksekutif perawatan pelanggan baru saja mentransfer panggilan saya ke perangkat keras tim tuan berada di jalur kemudian panggilan dipotong perilaku apa ini saya menyia nyiakan jam saya di atasnya,Anger
angry,nah selingkuh tuh penyakit ga ada kata khilap lo selingkuh kan dalam keadaan sadar udh salah masih aja bela diri please jgn suka jajan diluar atau sex sembarangan lo sakit yg kena orang rumah lo anjg mbak nya kuat banget ya allah semoga selalu sehat mbak,Anger
angry,batere datang rusak katanya mau di telp dari marketing setelah tunggu minggu tidak ada kelanjutan,Anger
angry,juga tidak ada gunanya memiliki interface yang tidak ramah pengguna membawa jam untuk terhubung ke layanan pelanggan anda,Anger
angry,menyedihkan buruk tidak profesional bodoh bodoh pelecehan adalah satu satunya kata yang dapat saya pikirkan tentang layanan pelanggan,Anger
angry,saya benar benar mencoba dari layanan produk adalah kerusakan yang telah saya terima dan tidak ada tindakan dari anda orang untuk membantu pelanggan saya membutuhkan solusi secepat mungkin jika tidak saya akan dipaksa untuk pergi ke pengadilan konsumen sekarang,Anger
angry,puasa buka x bawaannya marah ngomong kasar muntah pusinglah intinya campur aduk baca berita negara diobok ama pemerintah sistemnya kocar kacir astaghfirullah nangissss bangettt,Anger
angry,cuplikan layar sedang beraksi dari situs di halaman depan laptop saya setelah semua gambar diputus dan semua video buta pada seperti bulan lalu di bulan mei itu membeku itu tidak bekerja delllatitude laptop actup actacting screenshot,Anger
angry,bahan tipis kualitas buruk,Anger
angry,bego pelihara yg dipelihara itu kudunya tuyul ya ceu,Anger
angry,puchase lenovo laptop tahun yang lalu selama tahun laptop saya pergi untuk layanan kali masih tidak bekerja kali hard disk jatuh satu hanya setelah bulan pembelian tapi lenovo tidak memecahkan layanan putus asa masalah,Anger
